2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 19:13:10.0	15:19:12	success	c4bab9ca20b4b98f30f06a8bb7ed2973	丽华快餐（北京）	养老餐	220	220	\N	2018-12-09 19:25:28.0	131c16023e9a4517872ae51ea15e47d4	1464591cbef61953c3d4c0d14ad0ab1b	丽华-养老餐充值（100元）
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 19:16:39.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	50.2	50.2	\N	2018-12-09 19:24:54.0	2781314f30894996b320e7cd3cdaae95	0eeec2a6a7a2ca24c5816f7e0da8c199	康师傅酸辣牛肉面桶面
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 19:16:39.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	50.2	50.2	\N	2018-12-09 19:24:54.0	2781314f30894996b320e7cd3cdaae95	2851b58260ce82c911ca16fd9dac2687	林地散养柴鸡蛋24枚（约1150g）
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 19:16:39.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	50.2	50.2	\N	2018-12-09 19:24:54.0	2781314f30894996b320e7cd3cdaae95	41b294ec3d6dd3d2b57dc0cbcffa1cc0	贝贝熊强力免刷洁厕套装500g*2
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 19:16:39.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	50.2	50.2	\N	2018-12-09 19:24:54.0	2781314f30894996b320e7cd3cdaae95	c30be59262747931c8a11e97b2ee6b75	洽洽山核桃味瓜子108g
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 19:16:39.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	50.2	50.2	\N	2018-12-09 19:24:54.0	2781314f30894996b320e7cd3cdaae95	de67e93d97a33f47f8b7060811836307	李锦记一品鲜特级酱油瓶装500ml
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 19:27:13.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	10	10	\N	2018-12-09 19:27:29.0	a9f040aa345c45a09c128be533abcef8	5602fda80b9bc5ee8c3acd355dfeba11	康师傅茉莉蜜茶500ml
2018-12-09	8ad89f8559cc563b015a030d312b3e17	三里河店	00000000000000000000000000020028	2018-12-09 19:34:04.0	16:31:25	success	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	4.7	4.7	\N	2018-12-10 08:58:43.0	3b068ffc91d94d30b3c679f3c4360b8a	33bf8c8af798c2159dc644d6cacfffd8	康师傅茉莉蜜茶500ml
2018-12-09	8ad89f8559cc563b015a030d312b3e17	三里河店	00000000000000000000000000020028	2018-12-09 19:34:04.0	16:31:25	success	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	4.7	4.7	\N	2018-12-10 08:58:43.0	3b068ffc91d94d30b3c679f3c4360b8a	d30ad3527a35031be1936b47417f1ba2	康师傅绿茶500ml
2018-12-09	8ad89f8559cc563b015a030d312b3e17	三里河店	00000000000000000000000000020028	2018-12-09 20:17:25.0	16:31:25	success	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	3.98	3.98	\N	2018-12-10 08:58:39.0	62d2e037a572447688b50f3b37fe5613	629305f6c20dd70e5f518bbf2cc86711	北极泉饮用天然矿泉水500ml
2018-12-09	8ad89f8559cc563b015a030d312b3e17	三里河店	00000000000000000000000000020028	2018-12-09 20:17:25.0	16:31:25	success	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	3.98	3.98	\N	2018-12-10 08:58:39.0	62d2e037a572447688b50f3b37fe5613	ba661074fcce0f83c6fbcd1dfdf920ca	景田百岁山570ml
2018-12-10	00000000000000000000000000000033	双井店	81517c5c1e6f45358723cee7ecd1cade	2018-12-10 10:13:41.0	08:45:23	success	a22980d686b5b876d9cf02d6a830cdbe	战粮养老餐专营店	养老餐	88	88	\N	2018-12-10 11:54:15.0	cc3901cfa8a34f54a09466e5de9107e6	ee60932ab83104ad5c30697d25df0ea5	战粮-养老餐充值（10元）
2018-12-10	00000000000000000000000000000033	双井店	81517c5c1e6f45358723cee7ecd1cade	2018-12-10 10:13:41.0	08:45:23	success	a22980d686b5b876d9cf02d6a830cdbe	战粮养老餐专营店	养老餐	88	88	\N	2018-12-10 11:54:15.0	cc3901cfa8a34f54a09466e5de9107e6	c0eb0277d52b5d9eba945bfaf2f2ddb7	战粮-养老餐充值（1元）
